facility_id,name,type,district,state,lat,lon,beds,annual_surgeries,offers_surgery,specialties,website_url,match_confidence
VF-003713,Ahmedabad Primary #27,Primary Health Centre,Ahmedabad,Gujarat,23.07865,72.42388,966,4865,True,ENT|Urology|Orthopaedics|Cardiac|Obstetrics & Gynaecology|Paediatric Surgery|Burns & Reconstruction,,0.969
VF-003714,Ahmedabad Primary #28,Primary Health Centre,Ahmedabad,Gujarat,22.7396,72.49015,24,0,False,,,0.907
VF-003715,Ahmedabad Medical #29,Medical College Hospital,Ahmedabad,Gujarat,23.0644,72.35444,40,0,False,,,0.818
VF-003716,Ahmedabad District #30,District Hospital,Ahmedabad,Gujarat,23.2157,72.50552,48,0,False,,,0.693
VF-003717,Ahmedabad Community #31,Community Health Centre,Ahmedabad,Gujarat,23.30018,72.43204,987,2312,True,Urology|Obstetrics & Gynaecology|Cleft & Plastic|Cardiac|Burns & Reconstruction,,0.798
VF-003718,Ahmedabad District #32,District Hospital,Ahmedabad,Gujarat,23.01689,72.70415,41,0,False,,,0.777
VF-003719,Ahmedabad District #33,District Hospital,Ahmedabad,Gujarat,22.91549,72.68958,383,6777,True,Obstetrics & Gynaecology|Cataract / Ophthalmology|Burns & Reconstruction|ENT|Cardiac|Paediatric Surgery|Cleft & Plastic|Orthopaedics,,0.857
VF-003720,Ahmedabad Primary #34,Primary Health Centre,Ahmedabad,Gujarat,22.92269,72.36737,30,0,False,,,0.906
VF-003721,Ahmedabad Charitable #35,Charitable / Mission Hospital,Ahmedabad,Gujarat,23.27051,72.62019,8,0,False,,,0.997
VF-003722,Ahmedabad Medical #36,Medical College Hospital,Ahmedabad,Gujarat,22.98738,73.04067,1420,5792,True,Orthopaedics|Cardiac|Paediatric Surgery|Cataract / Ophthalmology|Obstetrics & Gynaecology|Cleft & Plastic,,0.829
VF-003723,Ahmedabad Community #37,Community Health Centre,Ahmedabad,Gujarat,23.173,72.27231,4,0,False,,,0.728
VF-003724,Ahmedabad Community #38,Community Health Centre,Ahmedabad,Gujarat,23.05722,72.78034,21,0,False,,,0.685
VF-003725,Ahmedabad Primary #39,Primary Health Centre,Ahmedabad,Gujarat,23.03519,72.70102,56,0,False,,,0.915
VF-003726,Ahmedabad Community #40,Community Health Centre,Ahmedabad,Gujarat,22.81686,72.58244,54,0,False,,,0.751
VF-003727,Ahmedabad District #41,District Hospital,Ahmedabad,Gujarat,22.90008,72.67338,26,0,False,,,0.961
VF-003728,Ahmedabad Primary #42,Primary Health Centre,Ahmedabad,Gujarat,23.21329,72.39794,20,0,False,,,0.657
VF-003729,Ahmedabad District #43,District Hospital,Ahmedabad,Gujarat,22.90263,72.59079,923,1182,True,General Surgery|Cataract / Ophthalmology|Cardiac|Urology|Paediatric Surgery,,0.572
VF-003730,Ahmedabad Community #44,Community Health Centre,Ahmedabad,Gujarat,22.9534,72.83961,1480,2128,True,ENT|Obstetrics & Gynaecology|Cataract / Ophthalmology|Urology|Orthopaedics|Cardiac|General Surgery,,0.999
VF-003731,Ahmedabad Community #45,Community Health Centre,Ahmedabad,Gujarat,23.38543,72.56063,24,0,False,,,0.789
VF-003732,Ahmedabad Community #46,Community Health Centre,Ahmedabad,Gujarat,22.86146,72.19879,49,0,False,,,0.953
VF-003733,Ahmedabad Private #47,Private Hospital,Ahmedabad,Gujarat,22.89107,72.63669,336,5338,True,Cataract / Ophthalmology|Cleft & Plastic|General Surgery|Urology|Obstetrics & Gynaecology|ENT|Burns & Reconstruction|Orthopaedics,,0.73
VF-003734,Ahmedabad Private #48,Private Hospital,Ahmedabad,Gujarat,23.12176,72.59131,264,4634,True,Urology|Burns & Reconstruction|Cleft & Plastic|Orthopaedics|Cardiac|ENT|Paediatric Surgery|Cataract / Ophthalmology,,0.974
VF-003735,Ahmedabad Community #49,Community Health Centre,Ahmedabad,Gujarat,23.04697,72.44211,51,0,False,,,0.756
VF-003736,Ahmedabad District #50,District Hospital,Ahmedabad,Gujarat,23.22466,72.5754,45,0,False,,,0.94
VF-003737,Ahmedabad Medical #51,Medical College Hospital,Ahmedabad,Gujarat,22.83362,72.57596,1480,5808,True,Cataract / Ophthalmology|Paediatric Surgery|Cardiac|Cleft & Plastic|Urology|Obstetrics & Gynaecology,,0.777
VF-003738,Ahmedabad Primary #52,Primary Health Centre,Ahmedabad,Gujarat,23.13119,72.46486,31,0,False,,,0.777
VF-003739,Ahmedabad District #53,District Hospital,Ahmedabad,Gujarat,22.89827,72.5448,52,0,False,,,0.844
VF-003740,Ahmedabad Community #54,Community Health Centre,Ahmedabad,Gujarat,22.76041,72.3652,6,0,False,,,0.818
VF-003741,Ahmedabad Primary #55,Primary Health Centre,Ahmedabad,Gujarat,22.86199,72.5048,7,0,False,,,0.999
VF-003742,Ahmedabad Community #56,Community Health Centre,Ahmedabad,Gujarat,22.71817,72.73231,24,0,False,,,0.77
VF-003743,Ahmedabad Primary #57,Primary Health Centre,Ahmedabad,Gujarat,23.35594,72.71486,3,0,False,,,0.935
VF-003744,Ahmedabad Primary #58,Primary Health Centre,Ahmedabad,Gujarat,22.86119,72.78945,34,0,False,,,0.754
VF-003745,Ahmedabad Community #59,Community Health Centre,Ahmedabad,Gujarat,22.87128,72.61298,6,0,False,,,0.717
VF-003746,Ahmedabad District #60,District Hospital,Ahmedabad,Gujarat,23.18495,72.56861,54,0,False,,,0.865
VF-003747,Ahmedabad Primary #61,Primary Health Centre,Ahmedabad,Gujarat,23.05863,72.26781,57,0,False,,,0.881
VF-003748,Ahmedabad Primary #62,Primary Health Centre,Ahmedabad,Gujarat,23.07626,72.64374,10,0,False,,,0.839
VF-003749,Ahmedabad Community #63,Community Health Centre,Ahmedabad,Gujarat,23.1012,72.29261,21,0,False,,,0.787
VF-003750,Ahmedabad Primary #64,Primary Health Centre,Ahmedabad,Gujarat,22.91178,72.4876,59,0,False,,,0.798
VF-003751,Ahmedabad Primary #65,Primary Health Centre,Ahmedabad,Gujarat,22.92212,72.53177,42,0,False,,,0.875
VF-003752,Ahmedabad Private #66,Private Hospital,Ahmedabad,Gujarat,23.1423,72.52501,1196,1692,True,Orthopaedics|General Surgery|Obstetrics & Gynaecology|Paediatric Surgery|Cataract / Ophthalmology|ENT|Cardiac,,0.801
VF-003753,Ahmedabad Community #67,Community Health Centre,Ahmedabad,Gujarat,23.20486,72.70212,28,0,False,,,0.889
VF-003754,Ahmedabad Primary #68,Primary Health Centre,Ahmedabad,Gujarat,23.16884,72.65911,40,0,False,,,0.797
VF-003755,Ahmedabad Medical #69,Medical College Hospital,Ahmedabad,Gujarat,23.28595,72.75847,843,4191,True,Cataract / Ophthalmology|Burns & Reconstruction|Paediatric Surgery|Orthopaedics,,0.999
VF-003756,Ahmedabad Medical #70,Medical College Hospital,Ahmedabad,Gujarat,23.34901,72.55903,851,2129,True,ENT|Obstetrics & Gynaecology|Cleft & Plastic|Orthopaedics|Paediatric Surgery,,0.735
VF-003757,Ahmedabad Primary #71,Primary Health Centre,Ahmedabad,Gujarat,23.09924,72.41914,56,0,False,,,0.999
VF-003758,Ahmedabad District #72,District Hospital,Ahmedabad,Gujarat,23.35042,72.45675,41,0,False,,,0.999
VF-003759,Ahmedabad Private #73,Private Hospital,Ahmedabad,Gujarat,22.90528,72.43831,59,0,False,,,0.999
VF-003760,Ahmedabad Primary #74,Primary Health Centre,Ahmedabad,Gujarat,23.07785,72.39408,16,0,False,,,0.828
VF-003761,Ahmedabad District #75,District Hospital,Ahmedabad,Gujarat,22.7723,72.55854,31,0,False,,,0.775
VF-003762,Ahmedabad Medical #76,Medical College Hospital,Ahmedabad,Gujarat,22.43579,72.435,89,6345,True,Paediatric Surgery|Orthopaedics|Burns & Reconstruction|Cleft & Plastic,,0.819
VF-003763,Ahmedabad Charitable #77,Charitable / Mission Hospital,Ahmedabad,Gujarat,22.8707,72.70086,34,0,False,,,0.855
VF-003764,Ahmedabad District #78,District Hospital,Ahmedabad,Gujarat,23.42969,72.63977,31,0,False,,,0.96
VF-003765,Ahmedabad Primary #79,Primary Health Centre,Ahmedabad,Gujarat,23.15764,72.29895,53,0,False,,,0.787
VF-003766,Ahmedabad District #80,District Hospital,Ahmedabad,Gujarat,23.0796,72.67893,28,0,False,,,0.829
VF-003767,Ahmedabad Private #81,Private Hospital,Ahmedabad,Gujarat,23.20596,72.7632,19,0,False,,,0.999
VF-003768,Ahmedabad Primary #82,Primary Health Centre,Ahmedabad,Gujarat,23.19757,72.81754,10,0,False,,,0.587
VF-003769,Ahmedabad Primary #83,Primary Health Centre,Ahmedabad,Gujarat,22.83628,72.66719,33,0,False,,,0.972
VF-003770,Ahmedabad Medical #84,Medical College Hospital,Ahmedabad,Gujarat,23.03247,72.50651,57,0,False,,,0.839
VF-003771,Ahmedabad Primary #85,Primary Health Centre,Ahmedabad,Gujarat,22.8894,72.27587,29,0,False,,,0.545
VF-003772,Ahmedabad Primary #86,Primary Health Centre,Ahmedabad,Gujarat,23.0841,72.11631,8,0,False,,,0.742
VF-003773,Ahmedabad Primary #87,Primary Health Centre,Ahmedabad,Gujarat,23.20111,72.40587,47,0,False,,,0.895
VF-003774,Ahmedabad District #88,District Hospital,Ahmedabad,Gujarat,23.1939,72.63945,58,0,False,,,0.961
VF-003775,Ahmedabad Community #89,Community Health Centre,Ahmedabad,Gujarat,22.95704,72.9891,867,5095,True,Cleft & Plastic|Urology|Cardiac|Cataract / Ophthalmology,,0.863
VF-003776,Ahmedabad District #90,District Hospital,Ahmedabad,Gujarat,23.09669,72.50273,30,0,False,,,0.822
VF-003777,Ahmedabad Private #91,Private Hospital,Ahmedabad,Gujarat,23.06652,72.54402,52,0,False,,,0.999
VF-003778,Ahmedabad Primary #92,Primary Health Centre,Ahmedabad,Gujarat,22.6381,72.73842,43,0,False,,,0.953
VF-003779,Ahmedabad Community #93,Community Health Centre,Ahmedabad,Gujarat,22.90196,72.52025,446,3247,True,Urology|Cataract / Ophthalmology|Cleft & Plastic|General Surgery|Obstetrics & Gynaecology,,0.736
VF-003780,Ahmedabad Primary #94,Primary Health Centre,Ahmedabad,Gujarat,22.90215,72.61652,1274,3118,True,Urology|Paediatric Surgery|ENT|General Surgery|Cataract / Ophthalmology|Burns & Reconstruction|Cardiac,,0.873
VF-003781,Ahmedabad Community #95,Community Health Centre,Ahmedabad,Gujarat,23.14108,72.94532,15,0,False,,,0.749
VF-003782,Ahmedabad Community #96,Community Health Centre,Ahmedabad,Gujarat,23.17611,72.64834,4,0,False,,,0.999
VF-003783,Ahmedabad Private #0,Private Hospital,Ahmedabad,Gujarat,23.17588,72.66022,48,0,False,,,0.839
VF-003784,Ahmedabad Private #1,Private Hospital,Ahmedabad,Gujarat,23.068,72.49374,16,0,False,,,0.881
VF-003785,Ahmedabad Primary #2,Primary Health Centre,Ahmedabad,Gujarat,22.92704,72.52321,28,0,False,,,0.848
VF-003786,Ahmedabad Community #3,Community Health Centre,Ahmedabad,Gujarat,23.03992,72.44989,52,0,False,,,0.837
VF-003787,Ahmedabad Private #4,Private Hospital,Ahmedabad,Gujarat,22.93368,72.85883,44,0,False,,,0.878
VF-003788,Ahmedabad District #5,District Hospital,Ahmedabad,Gujarat,23.46383,72.52875,968,2325,True,Cataract / Ophthalmology|ENT|Paediatric Surgery|Cleft & Plastic|Orthopaedics|Burns & Reconstruction|Urology,,0.675
VF-003789,Ahmedabad Community #6,Community Health Centre,Ahmedabad,Gujarat,22.84975,72.42162,5,0,False,,,0.858
VF-003790,Ahmedabad Primary #7,Primary Health Centre,Ahmedabad,Gujarat,23.06312,72.44722,41,0,False,,,0.999
VF-003791,Ahmedabad Primary #8,Primary Health Centre,Ahmedabad,Gujarat,22.96375,72.79228,25,0,False,,,0.94
VF-003792,Ahmedabad Community #9,Community Health Centre,Ahmedabad,Gujarat,22.88902,72.69311,58,0,False,,,0.847
VF-003793,Ahmedabad Primary #10,Primary Health Centre,Ahmedabad,Gujarat,22.65947,72.4534,39,0,False,,,0.969
VF-003794,Ahmedabad Community #11,Community Health Centre,Ahmedabad,Gujarat,22.97561,72.45571,44,0,False,,,0.648
VF-003795,Ahmedabad District #12,District Hospital,Ahmedabad,Gujarat,23.25602,72.88581,982,5333,True,Cardiac|General Surgery|Cataract / Ophthalmology|Burns & Reconstruction|Cleft & Plastic|ENT|Urology,,0.819
VF-003796,Ahmedabad Primary #13,Primary Health Centre,Ahmedabad,Gujarat,22.68062,72.43908,3,0,False,,,0.842
VF-003797,Ahmedabad Primary #14,Primary Health Centre,Ahmedabad,Gujarat,23.39634,72.47887,27,0,False,,,0.999
VF-003798,Ahmedabad Primary #15,Primary Health Centre,Ahmedabad,Gujarat,23.20855,72.6042,44,0,False,,,0.709
VF-003799,Ahmedabad Primary #16,Primary Health Centre,Ahmedabad,Gujarat,23.13375,72.75328,17,0,False,,,0.935
VF-003800,Ahmedabad Private #17,Private Hospital,Ahmedabad,Gujarat,23.18684,72.68534,281,4277,True,Obstetrics & Gynaecology|Paediatric Surgery|Burns & Reconstruction|Orthopaedics|General Surgery|Urology|Cleft & Plastic|Cardiac,,0.999
VF-003801,Ahmedabad Primary #18,Primary Health Centre,Ahmedabad,Gujarat,22.81806,72.91674,48,0,False,,,0.659
VF-003802,Ahmedabad Primary #19,Primary Health Centre,Ahmedabad,Gujarat,22.93968,72.71306,22,0,False,,,0.938
VF-003803,Ahmedabad Community #20,Community Health Centre,Ahmedabad,Gujarat,23.14958,72.71795,32,0,False,,,0.745
VF-003804,Ahmedabad District #21,District Hospital,Ahmedabad,Gujarat,22.57008,72.51571,40,0,False,,,0.957
VF-003805,Ahmedabad Private #22,Private Hospital,Ahmedabad,Gujarat,23.06707,72.50286,34,0,False,,,0.989
VF-003806,Ahmedabad Community #23,Community Health Centre,Ahmedabad,Gujarat,23.15199,72.70186,49,0,False,,,0.787
VF-003807,Ahmedabad Charitable #24,Charitable / Mission Hospital,Ahmedabad,Gujarat,23.1845,72.43931,49,0,False,,,0.833
VF-003808,Ahmedabad Medical #25,Medical College Hospital,Ahmedabad,Gujarat,23.3049,72.87771,643,5334,True,Cardiac|Orthopaedics|ENT|Cataract / Ophthalmology,,0.819
VF-003809,Ahmedabad Primary #26,Primary Health Centre,Ahmedabad,Gujarat,22.94714,72.64439,50,0,False,,,0.754
VF-003810,Ahmedabad Community #27,Community Health Centre,Ahmedabad,Gujarat,23.12369,72.62704,30,0,False,,,0.811
VF-003811,Ahmedabad Community #28,Community Health Centre,Ahmedabad,Gujarat,23.04413,72.62624,157,6650,True,Orthopaedics|Urology,,0.901
VF-003812,Ahmedabad Primary #29,Primary Health Centre,Ahmedabad,Gujarat,22.80003,72.77381,55,0,False,,,0.709
VF-003813,Ahmedabad Primary #30,Primary Health Centre,Ahmedabad,Gujarat,23.08069,72.52492,18,0,False,,,0.848
VF-003814,Ahmedabad Primary #31,Primary Health Centre,Ahmedabad,Gujarat,23.15574,72.6178,28,0,False,,,0.95
VF-003815,Ahmedabad Primary #32,Primary Health Centre,Ahmedabad,Gujarat,22.91114,72.3808,51,0,False,,,0.877
VF-003816,Ahmedabad Community #33,Community Health Centre,Ahmedabad,Gujarat,22.96637,72.74539,1353,1080,True,Paediatric Surgery|Burns & Reconstruction|Cleft & Plastic|ENT|Urology|Obstetrics & Gynaecology|Cardiac|Orthopaedics,,0.961
VF-003817,Ahmedabad Private #34,Private Hospital,Ahmedabad,Gujarat,23.09031,72.75354,23,0,False,,,0.83
VF-003818,Ahmedabad District #35,District Hospital,Ahmedabad,Gujarat,23.072,73.19519,57,0,False,,,0.959
VF-003819,Ahmedabad Primary #36,Primary Health Centre,Ahmedabad,Gujarat,23.15735,72.38482,22,0,False,,,0.906
VF-003820,Ahmedabad Primary #37,Primary Health Centre,Ahmedabad,Gujarat,23.0623,72.34022,35,0,False,,,0.736
VF-003821,Ahmedabad Community #38,Community Health Centre,Ahmedabad,Gujarat,23.22469,72.348,22,0,False,,,0.866
VF-003822,Ahmedabad Private #39,Private Hospital,Ahmedabad,Gujarat,23.27158,72.72832,385,356,True,Urology|Cataract / Ophthalmology|General Surgery|ENT|Cleft & Plastic,,0.718
VF-003823,Ahmedabad Private #40,Private Hospital,Ahmedabad,Gujarat,23.14601,72.70032,996,4727,True,Cleft & Plastic|General Surgery|Cataract / Ophthalmology|Urology,,0.843
VF-003824,Ahmedabad District #41,District Hospital,Ahmedabad,Gujarat,23.06209,72.66997,1384,3055,True,Cardiac|Paediatric Surgery|Orthopaedics|ENT|General Surgery|Obstetrics & Gynaecology,,0.864
VF-003825,Ahmedabad Community #42,Community Health Centre,Ahmedabad,Gujarat,23.08571,72.57407,50,0,False,,,0.704
VF-003826,Ahmedabad Community #43,Community Health Centre,Ahmedabad,Gujarat,23.21306,72.48531,37,0,False,,,0.948
VF-003827,Ahmedabad Community #44,Community Health Centre,Ahmedabad,Gujarat,22.9491,72.54538,28,0,False,,,0.647
VF-003828,Ahmedabad Primary #45,Primary Health Centre,Ahmedabad,Gujarat,22.93823,72.55637,1496,548,True,ENT|Obstetrics & Gynaecology|Cleft & Plastic|Burns & Reconstruction|Cardiac|Cataract / Ophthalmology,,0.89
VF-003829,Ahmedabad Primary #46,Primary Health Centre,Ahmedabad,Gujarat,23.1443,72.36711,6,0,False,,,0.729
VF-003830,Ahmedabad Private #47,Private Hospital,Ahmedabad,Gujarat,22.84835,72.69911,224,6517,True,Cardiac|Orthopaedics|Paediatric Surgery,,0.934
VF-003831,Ahmedabad Community #48,Community Health Centre,Ahmedabad,Gujarat,23.24368,72.58507,48,0,False,,,0.817
VF-003832,Ahmedabad Private #49,Private Hospital,Ahmedabad,Gujarat,22.96791,72.24598,31,0,False,,,0.787
VF-003833,Ahmedabad Community #50,Community Health Centre,Ahmedabad,Gujarat,23.16873,72.52918,1478,2821,True,Cleft & Plastic|Cardiac|Paediatric Surgery|Cataract / Ophthalmology|ENT|General Surgery|Obstetrics & Gynaecology,,0.868
VF-003834,Ahmedabad Medical #51,Medical College Hospital,Ahmedabad,Gujarat,22.99357,72.69955,677,2000,True,Cardiac|Orthopaedics|Paediatric Surgery|Burns & Reconstruction|Obstetrics & Gynaecology|General Surgery,,0.913
VF-003835,Ahmedabad Primary #52,Primary Health Centre,Ahmedabad,Gujarat,22.96561,72.51584,21,0,False,,,0.926
VF-003836,Ahmedabad Community #53,Community Health Centre,Ahmedabad,Gujarat,23.24315,72.52953,23,0,False,,,0.864
VF-003837,Ahmedabad Community #54,Community Health Centre,Ahmedabad,Gujarat,23.14873,72.58236,27,0,False,,,0.906
VF-003838,Ahmedabad Primary #55,Primary Health Centre,Ahmedabad,Gujarat,22.84138,72.66165,32,0,False,,,0.95
VF-003839,Ahmedabad Private #56,Private Hospital,Ahmedabad,Gujarat,22.87567,72.72719,28,0,False,,,0.799
VF-003840,Ahmedabad Primary #57,Primary Health Centre,Ahmedabad,Gujarat,23.10288,72.45695,11,0,False,,,0.956
VF-003841,Ahmedabad Community #58,Community Health Centre,Ahmedabad,Gujarat,23.06269,72.4798,1370,6422,True,Burns & Reconstruction|Cataract / Ophthalmology|Orthopaedics|Obstetrics & Gynaecology|ENT,,0.994
VF-003842,Ahmedabad Primary #59,Primary Health Centre,Ahmedabad,Gujarat,23.018,72.91804,21,0,False,,,0.835
VF-003843,Ahmedabad Primary #60,Primary Health Centre,Ahmedabad,Gujarat,22.86825,72.71493,32,0,False,,,0.897
VF-003844,Ahmedabad Primary #61,Primary Health Centre,Ahmedabad,Gujarat,22.88948,72.23446,45,0,False,,,0.927
VF-003845,Ahmedabad Primary #62,Primary Health Centre,Ahmedabad,Gujarat,22.63243,72.44369,49,0,False,,,0.752
VF-003846,Ahmedabad Community #63,Community Health Centre,Ahmedabad,Gujarat,22.85734,72.57933,27,0,False,,,0.951
VF-003847,Ahmedabad District #64,District Hospital,Ahmedabad,Gujarat,23.13924,72.54124,288,778,True,Cataract / Ophthalmology|General Surgery|Orthopaedics|Burns & Reconstruction|Cardiac|Cleft & Plastic|Obstetrics & Gynaecology,,0.736
VF-003848,Ahmedabad Primary #65,Primary Health Centre,Ahmedabad,Gujarat,22.99869,72.87094,8,0,False,,,0.883
VF-003849,Ahmedabad Medical #66,Medical College Hospital,Ahmedabad,Gujarat,23.06615,72.73797,1404,3469,True,Cleft & Plastic|Burns & Reconstruction|ENT|Cataract / Ophthalmology|General Surgery,,0.812
VF-003850,Ahmedabad Private #67,Private Hospital,Ahmedabad,Gujarat,22.78788,72.2651,52,0,False,,,0.803
VF-003851,Ahmedabad District #68,District Hospital,Ahmedabad,Gujarat,22.98824,72.53693,463,2182,True,Paediatric Surgery|Cleft & Plastic|Obstetrics & Gynaecology|Cardiac,,0.864
VF-003852,Ahmedabad Primary #69,Primary Health Centre,Ahmedabad,Gujarat,23.20126,72.56917,22,0,False,,,0.999
VF-003853,Ahmedabad Private #70,Private Hospital,Ahmedabad,Gujarat,22.94418,72.52022,24,0,False,,,0.828
VF-003854,Ahmedabad Primary #71,Primary Health Centre,Ahmedabad,Gujarat,23.41928,72.40507,24,0,False,,,0.994
VF-003855,Ahmedabad Community #72,Community Health Centre,Ahmedabad,Gujarat,23.12476,72.54541,55,0,False,,,0.788
VF-003856,Ahmedabad Community #73,Community Health Centre,Ahmedabad,Gujarat,22.99183,72.60338,13,0,False,,,0.986
VF-003857,Ahmedabad Primary #74,Primary Health Centre,Ahmedabad,Gujarat,23.0269,73.00533,38,0,False,,,0.851
VF-003858,Ahmedabad Community #75,Community Health Centre,Ahmedabad,Gujarat,22.95458,72.87403,1017,6227,True,Urology|Burns & Reconstruction|Paediatric Surgery|Cardiac|Orthopaedics|Obstetrics & Gynaecology,,0.853
VF-003859,Ahmedabad Community #76,Community Health Centre,Ahmedabad,Gujarat,22.93201,72.64305,30,0,False,,,0.789
VF-003860,Ahmedabad Primary #77,Primary Health Centre,Ahmedabad,Gujarat,22.95746,72.67561,21,0,False,,,0.697
VF-003861,Ahmedabad Primary #78,Primary Health Centre,Ahmedabad,Gujarat,22.9151,72.43602,42,0,False,,,0.953
VF-003862,Ahmedabad Community #79,Community Health Centre,Ahmedabad,Gujarat,22.95116,72.67131,47,0,False,,,0.975
VF-003863,Ahmedabad Private #80,Private Hospital,Ahmedabad,Gujarat,23.03194,72.39288,53,0,False,,,0.724
VF-003864,Ahmedabad Community #81,Community Health Centre,Ahmedabad,Gujarat,23.03709,72.51973,7,0,False,,,0.999
VF-003865,Ahmedabad Private #82,Private Hospital,Ahmedabad,Gujarat,22.81213,72.4277,39,0,False,,,0.911
VF-003866,Ahmedabad Community #83,Community Health Centre,Ahmedabad,Gujarat,23.18312,72.55265,6,0,False,,,0.582
